"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 17 13:29:26 GMT 2024","Thu Oct 17 13:29:27 GMT 2024","380","chromium","SmokeTests.spec.js","","","","Change Quantity",""
"passed","Thu Oct 17 13:29:16 GMT 2024","Thu Oct 17 13:29:24 GMT 2024","7832","chromium","SmokeTests.spec.js","","","","SubCategory Filter-POM",""
"passed","Thu Oct 17 13:29:27 GMT 2024","Thu Oct 17 13:29:27 GMT 2024","472","chromium","SmokeTests.spec.js","","","","Discount Check",""
"passed","Thu Oct 17 13:29:24 GMT 2024","Thu Oct 17 13:29:26 GMT 2024","2102","chromium","SmokeTests.spec.js","","","","View Pricing",""
